,mean_expression,variance,cv,samples_expressed,max_expression,detection_rate
ENSG00000244242,11.055555555555555,88.05555555555554,0.8487852209564302,5,34.0,0.72
ENSG00000244251,1.8235294117647058,0.6544117647058825,0.4436216923890123,0,4.0,0.68
ENSG00000244363,6.260869565217392,12.292490118577076,0.5599964542210049,3,12.0,0.92
ENSG00000244513,9.0,31.066666666666666,0.6193053316401342,4,24.0,0.64
ENSG00000244515,4.666666666666667,1.3333333333333335,0.24743582912247714,0,6.0,0.12
ENSG00000244535,2.5,9.0,1.1999999952,0,7.0,0.16
ENSG00000244538,9.541666666666666,37.215579710144944,0.6393492397994529,7,24.0,0.96
ENSG00000244556,1.8,1.7000000000000004,0.7243558187760955,0,4.0,0.2
ENSG00000244585,2.75,1.986842105263158,0.5125650408477858,0,6.0,0.8
ENSG00000244593,2.230769230769231,3.35897435897436,0.8215778022254988,0,8.0,0.52
ENSG00000244604,3.6363636363636362,2.454545454545454,0.4308421973055361,0,6.0,0.44
ENSG00000244607,6.8,16.844444444444445,0.6035585862348212,2,14.0,0.4
ENSG00000244625,7.333333333333333,19.666666666666664,0.604733394432185,4,16.0,0.6
ENSG00000244691,5.7,10.677777777777779,0.5732784052236037,1,11.0,0.4
ENSG00000244722,1.0,0.0,0.0,0,1.0,0.36
ENSG00000244734,294.6875,286912.62916666665,1.817661959032782,10,1729.0,0.64
ENSG00000244921,36.75,10587.881578947368,2.799930130513365,3,342.0,0.8
ENSG00000244932,8.714285714285714,31.9047619047619,0.6481804955276054,2,20.0,0.28
ENSG00000245017,8.0,11.714285714285714,0.42782673341917865,2,13.0,0.32
ENSG00000245025,7.0,16.666666666666668,0.5832118426866446,0,10.0,0.16
ENSG00000245156,5.833333333333333,17.60606060606061,0.7193070245928687,1,16.0,0.48
ENSG00000245213,11.5625,51.8625,0.6228378226392479,7,25.0,0.64
ENSG00000245275,10.2,89.11578947368423,0.925501564501813,6,38.0,0.8
ENSG00000245317,6.666666666666667,20.424242424242422,0.6778978191193847,3,15.0,0.48
ENSG00000245571,15.05,111.94473684210527,0.7030162110486285,10,40.0,0.8
ENSG00000245662,3.8,14.699999999999998,1.0089626032754044,0,8.0,0.2
ENSG00000245750,4.0,8.0,0.7071067794187806,0,6.0,0.08
ENSG00000245888,9.714285714285714,27.450549450549453,0.5393425047562772,5,19.0,0.56
ENSG00000246089,8.875,38.516666666666666,0.6992878545303566,4,26.0,0.64
ENSG00000246174,7.555555555555555,61.777777777777764,1.0402787741424189,2,26.0,0.36
ENSG00000246250,5.714285714285714,6.238095238095238,0.43708313396654974,1,11.0,0.28
ENSG00000246334,4.5,4.333333333333333,0.46259244329782406,0,7.0,0.16
ENSG00000246430,10.125,50.25,0.7001208328274275,7,24.0,0.64
ENSG00000246560,7.8,16.885714285714283,0.5268234705658182,3,15.0,0.6
ENSG00000246982,6.222222222222222,13.694444444444446,0.5947393734506292,1,13.0,0.36
ENSG00000246985,10.5,43.9,0.6310197621981696,3,17.0,0.24
ENSG00000247121,10.615384615384615,101.58974358974359,0.9494873818522136,5,41.0,0.52
ENSG00000247134,10.4375,58.2625,0.7313042023687303,7,23.0,0.64
ENSG00000247151,1.5,1.0,0.6666666622222223,0,3.0,0.16
ENSG00000247271,16.47826086956522,200.71541501976282,0.8597634719362225,13,56.0,0.92
ENSG00000247572,15.941176470588236,224.9338235294118,0.9408210224439185,9,53.0,0.68
ENSG00000247624,6.0,,,0,6.0,0.04
ENSG00000247828,11.954545454545455,64.61688311688312,0.6724189353145235,9,32.0,0.88
ENSG00000248049,16.695652173913043,194.40316205533597,0.835118825346054,14,57.0,0.92
ENSG00000248099,14.916666666666666,131.719696969697,0.7694024700945777,7,36.0,0.48
ENSG00000248121,5.5,20.636363636363637,0.8259502628717591,1,19.0,0.48
ENSG00000248213,3.5,8.7,0.8427360663780469,0,8.0,0.24
ENSG00000248227,16.818181818181817,434.5636363636364,1.239503186808605,4,66.0,0.44
ENSG00000248278,2.25,6.25,1.1111111061728396,0,6.0,0.16
ENSG00000248445,6.916666666666667,15.719696969696967,0.5732251517727532,2,16.0,0.48
ENSG00000248452,2.0,,,0,2.0,0.04
ENSG00000248468,5.0,2.0,0.2828427119089336,0,6.0,0.08
ENSG00000248475,1.0,0.0,0.0,0,1.0,0.08
ENSG00000248485,4.5,2.7,0.36514837085866997,0,7.0,0.24
ENSG00000248492,6.0,,,0,6.0,0.04
ENSG00000248494,3.0,,,0,3.0,0.04
ENSG00000248508,12.714285714285714,86.7142857142857,0.7324084707827017,10,36.0,0.84
ENSG00000248522,7.5,4.285714285714286,0.2760262233689067,0,10.0,0.32
ENSG00000248557,9.25,8.916666666666666,0.32281933059098655,1,13.0,0.16
ENSG00000248564,3.3333333333333335,4.333333333333334,0.6244997979663405,0,5.0,0.12
ENSG00000248569,8.272727272727273,38.61818181818181,0.7511855130414826,3,19.0,0.44
ENSG00000248578,3.3333333333333335,3.4117647058823533,0.5541288854472927,0,7.0,0.72
ENSG00000248636,8.538461538461538,14.602564102564102,0.44754317000141947,3,18.0,0.52
ENSG00000248641,5.647058823529412,23.992647058823533,0.8673947121957025,3,16.0,0.68
ENSG00000248714,4.083333333333333,4.992424242424242,0.5471934707720875,0,8.0,0.48
ENSG00000248771,3.3333333333333335,1.3333333333333333,0.3464101604745449,0,4.0,0.12
ENSG00000248781,1.7142857142857142,0.9047619047619048,0.5548606733032622,0,3.0,0.28
ENSG00000248810,14.058823529411764,153.18382352941174,0.8803542655871419,7,45.0,0.68
ENSG00000248850,1.0,0.0,0.0,0,1.0,0.08
ENSG00000248873,2.642857142857143,3.0164835164835164,0.657168575565234,0,7.0,0.56
ENSG00000248890,4.5,24.5,1.099943879401421,0,8.0,0.08
ENSG00000248966,1.7142857142857142,1.238095238095238,0.6490734098552897,0,4.0,0.28
ENSG00000248971,7.083333333333333,20.446969696969703,0.6383763604526679,3,17.0,0.48
ENSG00000248988,1.6666666666666667,1.7499999999999998,0.7937253885570248,0,5.0,0.36
ENSG00000249014,2.411764705882353,1.8823529411764703,0.5688733532359203,0,5.0,0.68
ENSG00000249129,8.6875,19.695833333333333,0.5108487819451881,6,16.0,0.64
ENSG00000249140,3.75,4.25,0.5497474152830283,0,6.0,0.16
ENSG00000249142,1.0,0.0,0.0,0,1.0,0.12
ENSG00000249152,1.0,,,0,1.0,0.04
ENSG00000249159,7.75,2.9166666666666665,0.22036453231694034,0,10.0,0.16
ENSG00000249173,25.333333333333332,536.3333333333334,0.9141659834645002,2,51.0,0.12
ENSG00000249180,4.8,4.7,0.4516559029898585,0,7.0,0.2
ENSG00000249193,2.0,2.0,0.7071067776510137,0,5.0,0.4
ENSG00000249210,9.045454545454545,80.52164502164503,0.9920325525130065,7,36.0,0.88
ENSG00000249222,2.8333333333333335,6.966666666666666,0.9315686035276004,0,8.0,0.24
ENSG00000249242,8.5,0.5,0.08318903298290084,0,9.0,0.08
ENSG00000249252,7.0,20.5,0.6468132232286538,1,14.0,0.2
ENSG00000249256,1.0,0.0,0.0,0,1.0,0.08
ENSG00000249271,1.5,0.2777777777777778,0.3513641821207254,0,2.0,0.4
ENSG00000249272,1.8666666666666667,1.4095238095238096,0.6360180391334717,0,4.0,0.6
ENSG00000249307,3.0,3.3333333333333335,0.6085806174215825,0,5.0,0.16
ENSG00000249311,2.25,3.9285714285714284,0.8809166262760283,0,7.0,0.32
ENSG00000249592,8.25,32.86666666666667,0.6949025110766819,3,25.0,0.64
ENSG00000249617,2.3333333333333335,2.2380952380952377,0.6411542042891353,0,7.0,0.6
ENSG00000249631,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000249661,9.0,69.2,0.9242948586656909,3,26.0,0.44
ENSG00000249741,6.4,14.3,0.5908646991139314,0,10.0,0.2
ENSG00000249767,8.0,,,0,8.0,0.04
ENSG00000249779,2.2,1.7,0.5926547614154464,0,4.0,0.2
ENSG00000249859,12.61111111111111,173.42810457516342,1.0442545744034581,8,45.0,0.72
ENSG00000249870,6.0,2.0,0.23570226000267877,0,7.0,0.08
ENSG00000249920,2.1538461538461537,1.4743589743589751,0.5637504970279003,0,5.0,0.52
ENSG00000249921,1.8,3.2000000000000006,0.9938079844787512,0,5.0,0.2
ENSG00000249978,15.25,114.02272727272727,0.7002060651834618,7,38.0,0.48
ENSG00000249992,11.666666666666666,6.333333333333334,0.2157095551085561,2,14.0,0.12
ENSG00000250076,1.5,0.3333333333333333,0.38490017689374934,0,2.0,0.16
ENSG00000250132,14.846153846153847,62.97435897435897,0.5345248751231414,8,33.0,0.52
ENSG00000250268,1.0,,,0,1.0,0.04
ENSG00000250274,4.8,15.2,0.8122328603752619,0,10.0,0.2
ENSG00000250299,4.285714285714286,8.238095238095237,0.6697152502559817,0,10.0,0.28
ENSG00000250303,12.285714285714286,193.57142857142858,1.132453076674988,3,41.0,0.28
ENSG00000250305,1.5,1.0,0.6666666622222223,0,3.0,0.16
ENSG00000250328,4.0,2.6666666666666665,0.4082482894432423,0,6.0,0.16
ENSG00000250346,1.6666666666666667,0.9999999999999999,0.5999999963999999,0,4.0,0.36
ENSG00000250362,5.0,1.0,0.1999999996,0,6.0,0.12
ENSG00000250390,1.0,0.0,0.0,0,1.0,0.12
ENSG00000250397,6.125,20.982142857142858,0.7478574529119913,1,15.0,0.32
ENSG00000250444,8.45,54.26052631578948,0.8717366225832557,5,22.0,0.8
ENSG00000250471,9.105263157894736,48.4327485380117,0.7643232229243457,6,25.0,0.76
ENSG00000250492,6.363636363636363,16.054545454545455,0.6296419445572652,1,14.0,0.44
ENSG00000250506,5.666666666666667,13.999999999999998,0.6602924788537088,1,14.0,0.36
ENSG00000250536,4.526315789473684,10.26315789473684,0.7077757097634351,0,10.0,0.76
ENSG00000250563,1.0,,,0,1.0,0.04
ENSG00000250608,8.875,43.18333333333333,0.7404397390485665,5,21.0,0.64
ENSG00000250644,7.857142857142857,33.20879120879121,0.7334354270480573,4,17.0,0.56
ENSG00000250672,2.4285714285714284,1.2857142857142858,0.46689728826535076,0,4.0,0.28
ENSG00000250687,6.375,47.05,1.0759686658976189,2,29.0,0.64
ENSG00000250725,6.333333333333333,9.75,0.49302615698983226,1,11.0,0.36
ENSG00000250731,5.363636363636363,8.654545454545453,0.548482536473836,0,10.0,0.44
ENSG00000250746,15.2,385.1157894736842,1.2910767910937784,10,89.0,0.8
ENSG00000250786,5.875,10.125,0.5416137038167365,1,12.0,0.32
ENSG00000250790,4.181818181818182,7.763636363636364,0.66629636689568,0,8.0,0.44
ENSG00000250826,1.375,0.26785714285714285,0.37639939326747035,0,2.0,0.32
ENSG00000250848,3.588235294117647,7.757352941176471,0.7762039720044056,0,9.0,0.68
ENSG00000250853,2.7777777777777777,7.694444444444445,0.998599015030638,0,8.0,0.36
ENSG00000250896,4.0,4.5,0.5303300845640854,0,7.0,0.52
ENSG00000250903,13.08695652173913,127.08300395256916,0.861400413884744,10,50.0,0.92
ENSG00000250927,4.4,17.82857142857143,0.9596339303858276,2,16.0,0.6
ENSG00000250942,6.8,13.066666666666668,0.5315859486977054,2,12.0,0.4
ENSG00000250948,5.857142857142857,18.476190476190474,0.7338721350980562,1,15.0,0.28
ENSG00000250980,2.125,3.267857142857143,0.8506924823727926,0,5.0,0.32
ENSG00000250982,10.55,44.15526315789473,0.629852385686428,7,30.0,0.8
ENSG00000250986,12.533333333333333,50.266666666666666,0.5656834238527172,9,26.0,0.6
ENSG00000251000,6.0,2.6666666666666665,0.2721655265222995,0,8.0,0.16
ENSG00000251008,8.631578947368421,49.0233918128655,0.8111691590839425,5,29.0,0.76
ENSG00000251015,5.25,0.9166666666666666,0.18236706779669856,0,6.0,0.16
ENSG00000251023,8.083333333333334,26.62878787878788,0.638388728332424,4,16.0,0.48
ENSG00000251032,1.3333333333333333,0.3333333333333333,0.4330126986446241,0,2.0,0.12
ENSG00000251062,25.09090909090909,171.991341991342,0.5226812192504133,18,48.0,0.88
ENSG00000251118,1.3571428571428572,0.554945054945055,0.5489078281321996,0,3.0,0.56
ENSG00000251122,1.0,0.0,0.0,0,1.0,0.08
ENSG00000251143,13.416666666666666,49.17424242424242,0.5226659506251333,7,25.0,0.48
ENSG00000251158,6.0,30.555555555555557,0.9212846624521367,3,23.0,0.76
ENSG00000251192,17.347826086956523,311.8735177865613,1.0179915885935973,12,71.0,0.92
ENSG00000251230,13.6,378.29999999999995,1.430142332223545,1,48.0,0.2
ENSG00000251235,7.777777777777778,34.53594771241829,0.7555794853461997,4,25.0,0.72
ENSG00000251254,3.5,3.142857142857143,0.506517290225904,0,7.0,0.32
ENSG00000251259,4.666666666666667,16.424242424242426,0.8684321469172844,1,13.0,0.48
ENSG00000251364,11.411764705882353,44.507352941176464,0.5846057381691154,6,30.0,0.68
ENSG00000251495,2.6842105263157894,2.116959064327486,0.5420503801143309,0,6.0,0.76
ENSG00000251497,4.5,0.5,0.1571348399144887,0,5.0,0.08
ENSG00000251532,11.0,76.0,0.7925270799232796,1,24.0,0.16
ENSG00000251548,1.2,0.2,0.37267799314431505,0,2.0,0.2
ENSG00000251553,5.2,18.74285714285714,0.8325581049868744,2,16.0,0.6
ENSG00000251571,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000251580,7.666666666666667,49.75,0.9200045192129865,2,24.0,0.36
ENSG00000251583,3.5,5.676470588235294,0.6807241375871289,0,8.0,0.72
ENSG00000251587,1.5,0.3333333333333333,0.38490017689374934,0,2.0,0.16
ENSG00000251615,13.8,121.31428571428576,0.7981359740503121,8,33.0,0.6
ENSG00000251624,2.6875,7.295833333333333,1.00505303101421,0,9.0,0.64
ENSG00000251633,3.75,8.386363636363637,0.7722458372714159,0,10.0,0.48
ENSG00000251705,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000252603,6.333333333333333,26.060606060606062,0.8060461515020119,2,17.0,0.48
ENSG00000252759,6.666666666666667,3.500000000000001,0.28062430358710916,1,11.0,0.36
ENSG00000253140,5.25,4.916666666666667,0.42235348159710673,0,7.0,0.16
ENSG00000253146,3.7777777777777777,11.241830065359476,0.8875280737668847,1,12.0,0.72
ENSG00000253161,6.777777777777778,9.444444444444445,0.453420218542145,2,11.0,0.36
ENSG00000253168,5.666666666666667,0.33333333333333337,0.101885341441901,0,6.0,0.12
ENSG00000253181,5.5,0.5,0.12856486907289072,0,6.0,0.08
ENSG00000253197,6.0,2.0,0.23570226000267877,0,7.0,0.08
ENSG00000253210,16.666666666666668,183.05882352941174,0.8117953953522206,12,51.0,0.72
ENSG00000253223,1.3,0.45555555555555544,0.5191911942451084,0,3.0,0.4
ENSG00000253228,2.4,4.3,0.8640183861219117,0,6.0,0.2
ENSG00000253288,8.0,28.333333333333332,0.6653633084462671,1,23.0,0.52
ENSG00000253305,7.785714285714286,29.873626373626372,0.7020135740682394,5,17.0,0.56
ENSG00000253309,7.5,0.5,0.09428090403249847,0,8.0,0.08
ENSG00000253328,6.0,7.333333333333333,0.4513354661719942,0,10.0,0.28
ENSG00000253439,2.3636363636363638,3.8545454545454554,0.8306267648976923,0,6.0,0.44
ENSG00000253517,1.0,0.0,0.0,0,1.0,0.16
ENSG00000253520,9.222222222222221,21.694444444444443,0.5050550095420652,2,19.0,0.36
ENSG00000253532,3.0,3.0,0.5773502672651248,0,4.0,0.12
ENSG00000253555,2.0,1.0,0.4999999975,0,3.0,0.12
ENSG00000253570,10.625,162.91666666666666,1.2013064772094866,5,42.0,0.64
ENSG00000253606,6.0,21.833333333333332,0.7787692080840616,2,17.0,0.52
ENSG00000253623,1.0,,,0,1.0,0.04
ENSG00000253641,5.25,16.785714285714285,0.780388047476811,1,13.0,0.32
ENSG00000253676,8.476190476190476,49.56190476190477,0.8305643503951532,5,34.0,0.84
ENSG00000253683,4.0,5.523809523809524,0.587569649924079,0,9.0,0.88
ENSG00000253696,5.0,8.666666666666666,0.5887840565776217,0,9.0,0.16
ENSG00000253708,4.0,,,0,4.0,0.04
ENSG00000253715,1.0,,,0,1.0,0.04
ENSG00000253716,8.583333333333334,30.265151515151516,0.6409371531989108,4,18.0,0.48
ENSG00000253721,1.0,,,0,1.0,0.04
ENSG00000253773,5.0,,,0,5.0,0.04
ENSG00000253787,2.6666666666666665,4.333333333333334,0.7806247468724572,0,5.0,0.12
ENSG00000253797,121.61904761904762,5724.547619047617,0.6221125863963884,21,324.0,0.84
ENSG00000253846,14.1875,96.1625,0.6911892864404184,9,34.0,0.64
ENSG00000253858,5.8,14.200000000000001,0.6497049534114319,1,12.0,0.2
ENSG00000253869,2.6,4.266666666666668,0.7944581192433492,0,7.0,0.4
ENSG00000253899,3.9473684210526314,8.497076023391811,0.7384601912270906,1,11.0,0.76
ENSG00000253910,8.214285714285714,36.027472527472526,0.7307134353677712,5,22.0,0.56
ENSG00000253919,6.7368421052631575,18.649122807017545,0.6410218527532406,3,17.0,0.76
ENSG00000253944,4.0,,,0,4.0,0.04
ENSG00000253953,7.6923076923076925,13.397435897435898,0.47583260300023933,3,13.0,0.52
ENSG00000253958,32.5,870.8333333333334,0.9079964720091177,16,103.0,0.88
ENSG00000253967,7.25,18.25,0.5892416367953585,1,13.0,0.16
ENSG00000253991,1.375,0.26785714285714285,0.37639939326747035,0,2.0,0.32
ENSG00000254012,4.0,5.846153846153846,0.6044705233158125,0,9.0,0.56
ENSG00000254037,1.0,,,0,1.0,0.04
ENSG00000254088,4.416666666666667,10.992424242424242,0.7506752825012613,1,12.0,0.48
ENSG00000254093,31.695652173913043,612.7667984189721,0.7809944011590632,18,98.0,0.92
ENSG00000254166,1.0,,,0,1.0,0.04
ENSG00000254170,1.6153846153846154,0.7564102564102564,0.5383971587669582,0,3.0,0.52
ENSG00000254177,7.428571428571429,9.285714285714286,0.4102063265189827,0,10.0,0.28
ENSG00000254244,2.909090909090909,0.8909090909090909,0.3244586826951085,0,5.0,0.44
ENSG00000254281,9.625,70.38333333333334,0.871634028847607,4,29.0,0.64
ENSG00000254317,9.25,46.733333333333334,0.7390462986139427,5,31.0,0.64
ENSG00000254332,4.0,7.142857142857143,0.6681531031106782,0,8.0,0.32
ENSG00000254340,3.6666666666666665,21.333333333333336,1.2596733111600746,0,9.0,0.12
ENSG00000254343,19.63157894736842,232.69005847953224,0.7770226584948839,12,48.0,0.76
ENSG00000254387,5.764705882352941,12.066176470588234,0.602570243511454,2,14.0,0.68
ENSG00000254397,5.0,4.666666666666667,0.43204937902975865,0,8.0,0.16
ENSG00000254449,9.166666666666666,36.14705882352941,0.6558809897106023,5,23.0,0.72
ENSG00000254461,5.166666666666667,5.366666666666667,0.448375492135894,0,8.0,0.24
ENSG00000254481,4.642857142857143,16.0934065934066,0.864049592966343,2,14.0,0.56
